mutant_id,mutation,failing_test
1,STD,0
2,STD,0
3,STD,0
4,STD,0
5,STD,0
6,LVR,0
7,LVR,0
8,AOR,0
9,AOR,0
10,AOR,38
11,AOR,
12,AOR,0
13,AOR,0
14,AOR,0
15,AOR,0
16,STD,3
17,EVR,0
18,STD,0
19,LVR,0
20,STD,0
