mutant_id,mutation,failing_test
1,LVR,6
2,ROR,6
3,ROR,6
4,LVR,6
5,STD,6
6,ROR,6
7,LVR,6
8,STD,6
9,COR,6
10,COR,13
11,LVR,6
12,STD,6
13,COR,0
14,COR,11
15,LVR,8
16,STD,6
17,LVR,
18,EVR,6
