mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
1,LVR,1,1,0
2,ROR,3,0,3
3,ROR,1,1,0
4,LVR,1,1,0
5,STD,1,1,0
6,ROR,0,0,0
7,LVR,1,1,0
8,STD,0,0,0
9,COR,1,1,0
10,COR,2,2,0
11,LVR,1,1,0
12,STD,1,1,0
13,COR,1,0,1
14,COR,1,1,0
15,LVR,1,1,0
16,STD,0,0,0
17,LVR,0,0,0
18,EVR,2,2,0
