mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
1,STD,1062,0,1062
2,STD,0,0,0
3,ROR,1058,0,1058
4,ROR,1058,0,1058
5,EVR,1040,0,1040
6,STD,62,62,0
7,STD,0,0,0
8,STD,0,0,0
9,STD,293,293,0
10,LVR,1040,0,1040
11,EVR,1062,0,1062
12,EVR,41,0,41
13,STD,1058,0,1058
14,STD,1058,0,1058
15,STD,1040,0,1040
16,STD,213,213,0
17,STD,101,101,0
18,STD,847,0,847
