mutant_id,mutation,failing_test
1,STD,0
2,STD,0
3,ROR,0
4,ROR,0
5,EVR,0
6,STD,16
7,STD,54
8,STD,40
9,STD,48
10,LVR,
11,EVR,0
12,EVR,0
13,STD,0
14,STD,39
15,STD,0
16,STD,0
17,STD,55
18,STD,44
