mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
1,STD,3,0,3
2,STD,0,0,0
3,ROR,2,0,2
4,ROR,2,0,2
5,EVR,0,0,0
6,STD,0,0,0
7,STD,0,0,0
8,STD,0,0,0
9,STD,1,1,0
10,LVR,0,0,0
11,EVR,3,0,3
12,EVR,1,0,1
13,STD,3,0,3
14,STD,3,0,3
15,STD,0,0,0
16,STD,0,0,0
17,STD,1,1,0
18,STD,0,0,0
