mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
165,AOR,0,0,0
166,AOR,0,0,0
167,AOR,0,0,0
168,LVR,0,0,0
169,LVR,0,0,0
170,SOR,0,0,0
171,SOR,0,0,0
172,STD,0,0,0
173,LVR,0,0,0
174,LVR,0,0,0
175,AOR,0,0,0
176,AOR,0,0,0
177,AOR,0,0,0
178,AOR,0,0,0
179,STD,0,0,0
180,STD,0,0,0
181,LVR,0,0,0
182,LVR,0,0,0
183,LVR,0,0,0
184,LVR,0,0,0
185,AOR,0,0,0
186,AOR,0,0,0
187,AOR,0,0,0
188,AOR,0,0,0
189,STD,0,0,0
190,STD,0,0,0
191,STD,0,0,0
192,LVR,0,0,0
193,LVR,0,0,0
194,LVR,0,0,0
195,STD,27,4,23
196,EVR,14,0,14
197,STD,14,0,14
198,LVR,24,0,24
199,LVR,17,9,8
200,STD,0,0,0
201,LVR,0,0,0
202,LVR,0,0,0
203,LVR,0,0,0
204,LVR,0,0,0
205,LVR,0,0,0
206,LVR,0,0,0
207,LVR,0,0,0
208,LVR,0,0,0
209,AOR,0,0,0
210,AOR,0,0,0
211,AOR,0,0,0
212,AOR,0,0,0
213,LVR,0,0,0
214,LVR,0,0,0
215,AOR,0,0,0
216,AOR,2,0,2
217,AOR,0,0,0
218,AOR,2,0,2
219,LVR,0,0,0
220,LVR,0,0,0
221,ROR,2,0,2
222,ROR,0,0,0
223,ROR,0,0,0
224,AOR,3,0,3
225,AOR,0,0,0
226,AOR,0,0,0
227,AOR,0,0,0
228,LVR,0,0,0
229,LVR,14,0,14
230,AOR,14,0,14
231,AOR,14,0,14
232,AOR,14,0,14
233,AOR,14,0,14
234,LVR,14,0,14
235,LVR,0,0,0
236,ROR,14,0,14
237,ROR,0,0,0
238,ROR,0,0,0
239,AOR,0,0,0
240,AOR,0,0,0
241,AOR,0,0,0
242,AOR,0,0,0
243,LVR,14,0,14
244,LVR,0,0,0
245,AOR,2,0,2
246,AOR,0,0,0
247,AOR,14,0,14
248,AOR,0,0,0
249,ROR,14,0,14
250,ROR,0,0,0
251,ROR,14,0,14
252,LVR,14,0,14
253,EVR,0,0,0
254,LVR,0,0,0
255,COR,0,0,0
256,COR,0,0,0
257,STD,2,0,2
258,LVR,0,0,0
259,LVR,0,0,0
260,SOR,0,0,0
261,SOR,0,0,0
262,LVR,0,0,0
263,LVR,0,0,0
264,AOR,2,0,2
265,AOR,14,0,14
266,AOR,0,0,0
267,AOR,14,0,14
268,LVR,2,0,2
269,LVR,14,0,14
270,LVR,14,0,14
271,LVR,14,0,14
272,STD,14,0,14
273,STD,14,0,14
274,STD,0,0,0
275,LVR,0,0,0
276,LVR,2,0,2
277,STD,0,0,0
278,STD,0,0,0
279,EVR,0,0,0
280,LVR,0,0,0
281,LVR,0,0,0
282,COR,14,0,14
283,COR,14,0,14
284,LVR,0,0,0
285,LVR,14,0,14
286,ROR,0,0,0
287,ROR,14,0,14
288,ROR,14,0,14
289,STD,0,0,0
290,STD,0,0,0
291,STD,0,0,0
292,STD,2,0,2
293,EVR,0,0,0
294,LVR,0,0,0
295,LVR,0,0,0
296,AOR,14,0,14
297,AOR,0,0,0
298,AOR,0,0,0
299,AOR,14,0,14
300,STD,0,0,0
301,LVR,2,0,2
302,STD,14,0,14
303,EVR,14,0,14
304,EVR,2,0,2
305,LVR,14,0,14
306,LVR,2,0,2
307,AOR,0,0,0
308,AOR,0,0,0
309,AOR,0,0,0
310,AOR,0,0,0
311,LVR,0,0,0
312,LVR,2,0,2
313,AOR,0,0,0
314,AOR,0,0,0
315,AOR,0,0,0
316,AOR,2,0,2
317,LVR,14,0,14
318,LVR,0,0,0
319,ROR,14,0,14
320,ROR,0,0,0
321,ROR,14,0,14
322,LVR,0,0,0
323,LVR,2,0,2
324,AOR,0,0,0
325,AOR,0,0,0
326,AOR,0,0,0
327,AOR,0,0,0
328,LVR,0,0,0
329,LVR,0,0,0
330,AOR,0,0,0
331,AOR,0,0,0
332,AOR,0,0,0
333,AOR,0,0,0
334,LVR,0,0,0
335,LVR,2,0,2
336,ROR,0,0,0
337,ROR,0,0,0
338,ROR,0,0,0
339,LVR,14,0,14
340,LVR,0,0,0
341,AOR,14,0,14
342,AOR,0,0,0
343,AOR,0,0,0
344,AOR,0,0,0
345,LVR,0,0,0
346,LVR,2,0,2
347,AOR,0,0,0
348,AOR,0,0,0
349,AOR,0,0,0
350,AOR,0,0,0
351,ROR,0,0,0
352,ROR,0,0,0
353,ROR,0,0,0
354,LVR,0,0,0
355,EVR,0,0,0
356,LVR,0,0,0
357,COR,2,0,2
358,COR,0,0,0
359,STD,0,0,0
360,LVR,0,0,0
361,LVR,0,0,0
362,SOR,0,0,0
363,SOR,0,0,0
364,LVR,0,0,0
365,LVR,0,0,0
366,AOR,0,0,0
367,AOR,0,0,0
368,AOR,2,0,2
369,AOR,0,0,0
370,LVR,0,0,0
371,LVR,0,0,0
372,LVR,0,0,0
373,LVR,0,0,0
374,STD,0,0,0
375,STD,0,0,0
376,LVR,0,0,0
377,LVR,0,0,0
378,AOR,0,0,0
379,AOR,3,0,3
380,AOR,0,0,0
381,AOR,0,0,0
382,STD,0,0,0
383,STD,0,0,0
384,EVR,0,0,0
385,LVR,0,0,0
386,LVR,0,0,0
387,ROR,0,0,0
388,ROR,0,0,0
389,ROR,0,0,0
390,LVR,2,0,2
391,LVR,0,0,0
392,AOR,0,0,0
393,AOR,0,0,0
394,AOR,0,0,0
395,AOR,0,0,0
396,LVR,0,0,0
397,LVR,0,0,0
398,SOR,0,0,0
399,SOR,0,0,0
400,ROR,0,0,0
401,ROR,2,0,2
402,ROR,0,0,0
403,LVR,0,0,0
404,COR,0,0,0
405,COR,0,0,0
406,STD,0,0,0
407,LVR,0,0,0
408,LVR,0,0,0
409,AOR,0,0,0
410,AOR,0,0,0
411,AOR,0,0,0
412,AOR,3,0,3
413,LVR,0,0,0
414,LVR,0,0,0
415,SOR,0,0,0
416,SOR,0,0,0
417,LVR,0,0,0
418,LVR,0,0,0
419,AOR,0,0,0
420,AOR,0,0,0
421,AOR,0,0,0
422,AOR,0,0,0
423,LVR,1,0,1
424,LVR,0,0,0
425,SOR,0,0,0
426,SOR,0,0,0
427,STD,0,0,0
428,STD,0,0,0
429,LVR,0,0,0
430,LVR,0,0,0
431,AOR,0,0,0
432,AOR,0,0,0
433,AOR,0,0,0
434,AOR,1,0,1
435,LVR,3,0,3
436,LVR,3,0,3
437,SOR,0,0,0
438,SOR,3,0,3
439,STD,0,0,0
440,LVR,0,0,0
441,LVR,0,0,0
442,AOR,0,0,0
443,AOR,0,0,0
444,AOR,0,0,0
445,AOR,0,0,0
446,STD,1,0,1
447,STD,0,0,0
448,STD,16,0,16
449,LVR,0,0,0
450,LVR,0,0,0
451,STD,16,0,16
452,STD,0,0,0
453,LVR,0,0,0
454,LVR,0,0,0
455,COR,0,0,0
456,COR,0,0,0
457,LVR,1,0,1
458,LVR,0,0,0
459,LVR,0,0,0
460,LVR,16,0,16
461,STD,0,0,0
462,STD,0,0,0
463,LVR,0,0,0
464,LVR,16,0,16
465,STD,0,0,0
466,STD,0,0,0
467,LVR,0,0,0
468,LVR,1,0,1
469,STD,0,0,0
470,STD,0,0,0
471,LVR,0,0,0
472,LVR,0,0,0
473,LVR,0,0,0
474,LVR,0,0,0
475,LVR,0,0,0
476,LVR,0,0,0
477,ROR,0,0,0
478,ROR,0,0,0
479,ROR,1,0,1
480,LVR,0,0,0
481,LVR,16,0,16
482,STD,0,0,0
483,LVR,0,0,0
484,LVR,0,0,0
485,STD,0,0,0
486,STD,0,0,0
487,STD,0,0,0
488,STD,0,0,0
489,EVR,0,0,0
490,LVR,0,0,0
491,LVR,0,0,0
492,COR,0,0,0
493,COR,0,0,0
494,LVR,0,0,0
495,LVR,0,0,0
496,AOR,0,0,0
497,AOR,0,0,0
498,AOR,0,0,0
499,AOR,0,0,0
500,STD,0,0,0
501,AOR,1,0,1
502,AOR,0,0,0
503,AOR,0,0,0
504,AOR,0,0,0
505,EVR,0,0,0
506,COR,0,0,0
507,COR,0,0,0
508,EVR,0,0,0
509,STD,0,0,0
510,STD,0,0,0
511,STD,0,0,0
512,EVR,2,0,2
513,STD,0,0,0
514,LVR,0,0,0
515,LVR,0,0,0
516,EVR,0,0,0
517,STD,0,0,0
518,ROR,0,0,0
519,LVR,0,0,0
520,LVR,0,0,0
521,STD,0,0,0
522,LVR,0,0,0
523,LVR,0,0,0
524,STD,0,0,0
525,ROR,0,0,0
526,ROR,0,0,0
527,ROR,0,0,0
528,STD,0,0,0
529,EVR,0,0,0
530,COR,0,0,0
531,COR,0,0,0
532,LVR,0,0,0
533,LVR,0,0,0
534,AOR,1,0,1
535,AOR,0,0,0
536,AOR,0,0,0
537,AOR,0,0,0
538,STD,0,0,0
539,EVR,0,0,0
540,EVR,0,0,0
541,LVR,0,0,0
542,LVR,0,0,0
543,AOR,0,0,0
544,AOR,0,0,0
545,AOR,2,0,2
546,AOR,0,0,0
547,STD,0,0,0
548,LVR,0,0,0
549,LVR,0,0,0
550,AOR,0,0,0
551,AOR,0,0,0
552,AOR,0,0,0
553,AOR,0,0,0
554,STD,0,0,0
555,LVR,0,0,0
556,LVR,0,0,0
557,SOR,2,0,2
558,SOR,0,0,0
559,LVR,0,0,0
560,LVR,0,0,0
561,AOR,0,0,0
562,AOR,0,0,0
563,AOR,0,0,0
564,AOR,0,0,0
565,LVR,0,0,0
566,LVR,0,0,0
567,AOR,0,0,0
568,AOR,2,0,2
569,AOR,0,0,0
570,AOR,0,0,0
571,ROR,0,0,0
572,ROR,0,0,0
573,ROR,0,0,0
574,STD,0,0,0
575,LVR,0,0,0
576,LVR,0,0,0
577,SOR,0,0,0
578,SOR,0,0,0
579,LVR,2,0,2
580,LVR,0,0,0
581,AOR,0,0,0
582,AOR,0,0,0
583,AOR,0,0,0
584,AOR,0,0,0
585,LVR,0,0,0
586,LVR,0,0,0
587,SOR,0,0,0
588,SOR,0,0,0
589,LVR,0,0,0
590,LVR,0,0,0
591,AOR,0,0,0
592,AOR,0,0,0
593,AOR,0,0,0
594,AOR,0,0,0
595,LVR,0,0,0
596,LVR,0,0,0
597,AOR,0,0,0
598,AOR,0,0,0
599,AOR,0,0,0
600,AOR,0,0,0
601,ROR,0,0,0
602,ROR,0,0,0
603,ROR,0,0,0
604,LVR,0,0,0
605,LVR,0,0,0
606,SOR,0,0,0
607,SOR,0,0,0
608,LVR,0,0,0
609,LVR,0,0,0
610,AOR,0,0,0
611,AOR,0,0,0
612,AOR,0,0,0
613,AOR,0,0,0
614,LVR,0,0,0
615,LVR,0,0,0
616,SOR,0,0,0
617,SOR,0,0,0
618,LVR,0,0,0
619,LVR,0,0,0
620,AOR,0,0,0
621,AOR,0,0,0
622,AOR,0,0,0
623,AOR,0,0,0
624,ROR,0,0,0
625,ROR,0,0,0
626,ROR,0,0,0
627,LVR,0,0,0
628,COR,0,0,0
629,COR,0,0,0
630,LVR,0,0,0
631,LVR,0,0,0
632,SOR,16,0,16
633,SOR,0,0,0
634,LVR,0,0,0
635,LVR,0,0,0
636,AOR,16,0,16
637,AOR,0,0,0
638,AOR,0,0,0
639,AOR,16,0,16
640,STD,0,0,0
641,ROR,0,0,0
642,ROR,16,0,16
643,ROR,14,0,14
644,EVR,0,0,0
645,STD,0,0,0
646,STD,0,0,0
647,STD,0,0,0
648,STD,0,0,0
649,LVR,14,0,14
650,LVR,0,0,0
651,LVR,14,0,14
652,AOR,0,0,0
653,AOR,0,0,0
654,AOR,14,0,14
655,AOR,0,0,0
656,STD,0,0,0
657,LVR,2,0,2
658,LVR,2,0,2
659,COR,2,0,2
660,COR,0,0,0
661,LVR,2,0,2
662,LVR,0,0,0
663,AOR,0,0,0
664,AOR,0,0,0
665,AOR,0,0,0
666,AOR,0,0,0
667,STD,0,0,0
668,AOR,0,0,0
669,AOR,0,0,0
670,AOR,2,0,2
671,AOR,0,0,0
672,LVR,0,0,0
673,LVR,2,0,2
674,AOR,0,0,0
675,AOR,0,0,0
676,AOR,0,0,0
677,AOR,2,0,2
678,LVR,0,0,0
679,LVR,2,0,2
680,AOR,0,0,0
681,AOR,2,0,2
682,AOR,0,0,0
683,AOR,0,0,0
684,LVR,0,0,0
685,LVR,0,0,0
686,ROR,0,0,0
687,ROR,0,0,0
688,ROR,0,0,0
689,LVR,0,0,0
690,LVR,0,0,0
691,AOR,2,0,2
692,AOR,0,0,0
693,AOR,0,0,0
694,AOR,0,0,0
695,LVR,0,0,0
696,LVR,0,0,0
697,AOR,0,0,0
698,AOR,0,0,0
699,AOR,0,0,0
700,AOR,0,0,0
701,LVR,0,0,0
702,LVR,0,0,0
703,ROR,0,0,0
704,ROR,0,0,0
705,ROR,0,0,0
706,LVR,0,0,0
707,LVR,0,0,0
708,AOR,0,0,0
709,AOR,0,0,0
710,AOR,0,0,0
711,AOR,0,0,0
712,LVR,2,0,2
713,LVR,0,0,0
714,AOR,0,0,0
715,AOR,0,0,0
716,AOR,0,0,0
717,AOR,0,0,0
718,ROR,0,0,0
719,ROR,0,0,0
720,ROR,0,0,0
721,LVR,0,0,0
722,EVR,2,0,2
723,LVR,2,0,2
724,COR,2,0,2
725,COR,0,0,0
726,STD,0,0,0
727,LVR,0,0,0
728,LVR,2,0,2
729,SOR,0,0,0
730,SOR,0,0,0
731,LVR,0,0,0
732,LVR,2,0,2
733,AOR,0,0,0
734,AOR,2,0,2
735,AOR,0,0,0
736,AOR,2,0,2
737,LVR,1,0,1
738,LVR,0,0,0
739,LVR,2,0,2
740,LVR,3,0,3
741,STD,0,0,0
742,STD,0,0,0
743,COR,2,0,2
744,COR,0,0,0
745,STD,0,0,0
746,STD,0,0,0
747,STD,2,0,2
748,LVR,0,0,0
