mutant_id,mutation,failing_test
1,STD,0
2,LVR,0
3,LVR,0
4,STD,0
5,LVR,0
6,LVR,0
7,ROR,0
8,ROR,0
9,ROR,0
10,LVR,0
11,LVR,2
12,AOR,5
13,AOR,0
14,AOR,2
15,AOR,0
16,ROR,2
17,ROR,2
18,ROR,0
19,LVR,2
20,LVR,2
21,LVR,0
22,LVR,5
23,AOR,5
24,AOR,0
25,AOR,0
26,AOR,0
27,STD,0
28,LVR,0
29,LVR,0
30,STD,0
31,COR,0
32,COR,0
33,STD,0
34,EVR,5
35,COR,0
36,COR,14
37,STD,
38,EVR,0
39,COR,0
40,COR,0
41,STD,0
42,LVR,0
43,COR,0
44,COR,0
45,STD,0
46,EVR,0
47,STD,0
48,EVR,0
