mutant_id,mutation,failing_test
1,STD,3
2,LVR,0
3,LVR,0
4,STD,0
5,LVR,0
6,LVR,0
7,ROR,0
8,ROR,0
9,ROR,0
10,LVR,0
11,LVR,4
12,AOR,6
13,AOR,0
14,AOR,4
15,AOR,0
16,ROR,4
17,ROR,4
18,ROR,0
19,LVR,4
20,LVR,4
21,LVR,19
22,LVR,13
23,AOR,17
24,AOR,13
25,AOR,0
26,AOR,0
27,STD,0
28,LVR,0
29,LVR,0
30,STD,0
31,COR,0
32,COR,0
33,STD,0
34,EVR,6
35,COR,0
36,COR,0
37,STD,0
38,COR,0
39,COR,10
40,STD,0
41,EVR,0
42,EVR,6
43,COR,
44,COR,0
45,STD,8
46,EVR,0
47,STD,0
48,LVR,10
49,EVR,0
