mutant_id,mutation,failing_test
1,STD,0
2,STD,9
3,STD,9
4,STD,9
5,STD,0
6,LVR,9
7,LVR,9
8,AOR,9
9,AOR,9
10,AOR,9
11,AOR,9
12,AOR,9
13,AOR,9
14,AOR,9
15,AOR,9
16,STD,9
17,EVR,9
18,STD,6
19,STD,47
20,LVR,
