mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
1,AOR,1524,1524,0
2,AOR,1191,1191,0
3,AOR,1191,1191,0
4,AOR,94,94,0
5,LVR,1174,1174,0
6,LVR,0,0,0
7,ROR,94,94,0
8,ROR,1174,1174,0
9,ROR,1174,1174,0
10,LVR,1174,1174,0
11,LVR,94,94,0
12,LVR,1497,1497,0
13,LVR,94,94,0
14,ROR,0,0,0
15,ROR,2365,2365,0
16,ROR,1281,1281,0
17,LVR,1518,1518,0
18,LVR,1191,1191,0
19,LVR,1268,1268,0
20,LVR,1174,1174,0
21,LVR,94,94,0
22,EVR,1191,1191,0
