mutant_id,mutation,failing_test
1,STD,0
2,STD,0
3,ROR,0
4,ROR,0
5,EVR,0
6,STD,36
7,STD,40
8,STD,35
9,STD,38
10,EVR,0
11,EVR,0
12,STD,34
13,STD,43
14,STD,0
15,STD,0
16,LVR,
17,STD,45
18,STD,35
