mutant_id,mutation,failing_test
1,STD,0
2,LVR,0
3,LVR,0
4,AOR,0
5,AOR,0
6,AOR,0
7,AOR,0
8,STD,0
9,LVR,0
10,LVR,4
11,LVR,
12,LVR,3
13,AOR,4
14,AOR,3
15,AOR,3
16,AOR,0
17,STD,3
18,EVR,3
19,LVR,3
20,EVR,0
21,LVR,3
22,LVR,0
23,AOR,3
24,AOR,3
25,AOR,3
26,AOR,0
27,STD,0
