mutant_id,mutation,failing_test
1,STD,0
2,LVR,0
3,LVR,3
4,AOR,0
5,AOR,0
6,AOR,3
7,AOR,0
8,STD,0
9,LVR,0
10,LVR,0
11,LVR,0
12,LVR,0
13,AOR,0
14,AOR,0
15,AOR,0
16,AOR,0
17,STD,0
18,EVR,0
19,LVR,9
20,LVR,9
21,AOR,4
22,AOR,9
23,AOR,9
24,AOR,9
25,STD,4
26,LVR,
