mutant_id,mutation,failing_test
1,STD,0
2,STD,15
3,STD,0
4,STD,0
5,ROR,61
6,EVR,15
7,STD,0
8,EVR,65
9,ROR,101
10,ROR,61
11,ROR,0
12,COR,75
13,COR,22
14,COR,193
15,COR,28
16,COR,
17,COR,15
18,COR,22
19,COR,15
20,STD,15
21,STD,15
22,STD,269
23,LVR,53
24,ROR,164
25,STD,28
26,STD,72
27,STD,0
28,ROR,0
29,ROR,25
30,ROR,0
31,ROR,15
32,STD,0
33,STD,15
34,ROR,0
35,STD,15
