mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
1,ROR,962,962,0
2,ROR,0,0,0
3,ROR,1931,1931,0
4,EVR,77,77,0
5,ROR,1053,1053,0
6,ROR,964,964,0
7,ROR,365,365,0
8,EVR,0,0,0
9,EVR,727,727,0
10,LVR,611,611,0
11,EVR,356,356,0
