mutant_id,mutation,failing_test
1,LVR,6
2,LVR,6
3,SOR,4
4,SOR,6
5,ORU,8
6,ORU,8
7,LVR,6
8,LVR,6
9,AOR,4
10,AOR,6
11,AOR,6
12,AOR,6
13,LOR,6
14,LOR,0
15,AOR,0
16,AOR,2
17,AOR,4
18,AOR,0
19,LVR,
20,EVR,2
