mutant_id,mutation,failing_test
1,ROR,0
2,ROR,0
3,ROR,0
4,LVR,0
5,LVR,0
6,ROR,0
7,ROR,6
8,ROR,6
9,AOR,
10,AOR,4
11,AOR,2
12,AOR,0
13,ORU,8
14,ORU,6
15,ORU,2
16,ORU,0
17,LVR,0
18,EVR,0
19,AOR,0
20,AOR,0
21,AOR,0
22,AOR,0
23,LOR,0
24,LOR,0
25,LVR,0
26,LVR,0
27,ROR,0
28,ROR,0
29,ROR,0
30,LOR,0
31,LOR,0
32,LVR,0
33,LVR,4
34,ROR,0
35,ROR,0
36,ROR,0
37,LOR,0
38,LOR,0
39,EVR,0
