mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
268,LVR,0,0,0
269,LVR,0,0,0
270,LVR,0,0,0
271,LVR,0,0,0
272,STD,0,0,0
273,STD,0,0,0
274,STD,3,0,3
275,LVR,0,0,0
276,LVR,0,0,0
277,STD,1,0,1
278,STD,0,0,0
279,EVR,11,0,11
280,LVR,0,0,0
281,EVR,11,0,11
282,LVR,0,0,0
283,LVR,0,0,0
284,COR,2,2,0
285,COR,0,0,0
286,LVR,0,0,0
287,LVR,0,0,0
288,ROR,1,1,0
289,ROR,0,0,0
290,ROR,2,2,0
291,STD,2,2,0
292,STD,1,1,0
293,STD,2,2,0
294,STD,2,2,0
295,EVR,7,0,7
296,LVR,1,0,1
297,LVR,2,0,2
298,AOR,4,0,4
299,AOR,1,0,1
300,AOR,2,0,2
301,AOR,1,0,1
302,STD,3,3,0
303,LVR,1,1,0
304,STD,1,1,0
305,EVR,0,0,0
306,EVR,9,0,9
307,LVR,4,0,4
308,LVR,6,0,6
309,AOR,9,0,9
310,AOR,4,0,4
311,AOR,6,0,6
312,AOR,4,0,4
313,LVR,0,0,0
314,LVR,0,0,0
315,AOR,1,0,1
316,AOR,0,0,0
317,AOR,0,0,0
318,AOR,0,0,0
319,LVR,4,0,4
320,LVR,0,0,0
321,ROR,6,0,6
322,ROR,4,0,4
323,ROR,1,0,1
324,LVR,4,0,4
325,LVR,6,0,6
326,AOR,9,0,9
327,AOR,4,0,4
328,AOR,6,0,6
329,AOR,4,0,4
330,LVR,0,0,0
331,LVR,0,0,0
332,AOR,0,0,0
333,AOR,0,0,0
334,AOR,0,0,0
335,AOR,0,0,0
336,LVR,4,0,4
337,LVR,0,0,0
338,ROR,6,0,6
339,ROR,4,0,4
340,ROR,0,0,0
341,LVR,9,0,9
342,LVR,9,0,9
343,AOR,9,0,9
344,AOR,9,0,9
345,AOR,9,0,9
346,AOR,9,0,9
347,LVR,0,0,0
348,LVR,0,0,0
349,AOR,6,0,6
350,AOR,0,0,0
351,AOR,0,0,0
352,AOR,0,0,0
353,ROR,1,0,1
354,ROR,9,0,9
355,ROR,9,0,9
356,LVR,0,0,0
357,EVR,9,0,9
358,LVR,1,0,1
359,COR,9,0,9
360,COR,10,0,10
361,STD,0,0,0
362,LVR,0,0,0
363,LVR,6,0,6
364,SOR,2,0,2
365,SOR,2,0,2
366,LVR,0,0,0
367,LVR,5,0,5
368,AOR,4,0,4
369,AOR,0,0,0
370,AOR,5,0,5
371,AOR,0,0,0
372,LVR,9,0,9
373,LVR,9,0,9
374,LVR,3,0,3
375,LVR,9,0,9
376,STD,5,0,5
377,STD,0,0,0
378,LVR,1,1,0
379,LVR,1,1,0
380,AOR,2,2,0
381,AOR,1,1,0
382,AOR,1,1,0
383,AOR,1,1,0
384,STD,1,1,0
385,STD,6,1,5
386,EVR,8,0,8
387,LVR,0,0,0
388,LVR,5,0,5
389,ROR,0,0,0
390,ROR,5,0,5
391,ROR,2,2,0
392,LVR,0,0,0
393,LVR,0,0,0
394,AOR,1,1,0
395,AOR,0,0,0
396,AOR,0,0,0
397,AOR,0,0,0
398,LVR,0,0,0
399,LVR,1,1,0
400,SOR,2,0,2
401,SOR,0,0,0
402,ROR,1,1,0
403,ROR,0,0,0
404,ROR,2,2,0
405,LVR,5,0,5
