mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
1,ROR,0,0,0
2,ROR,0,0,0
3,ROR,0,0,0
4,EVR,0,0,0
5,EVR,0,0,0
6,LVR,0,0,0
7,EVR,0,0,0
