mutant_id,mutation,failing_test
1,STD,0
2,STD,
3,ROR,0
4,ROR,0
5,EVR,0
6,STD,39
7,STD,0
8,STD,0
9,STD,55
10,LVR,44
11,EVR,0
12,EVR,0
13,STD,0
14,STD,0
15,STD,16
16,STD,54
17,STD,40
18,STD,48
