mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
482,LVR,2,0,2
483,STD,0,0,0
484,LVR,0,0,0
485,LVR,0,0,0
486,STD,0,0,0
487,STD,0,0,0
488,STD,0,0,0
489,STD,0,0,0
490,EVR,3,0,3
491,LVR,0,0,0
492,LVR,0,0,0
493,COR,5,0,5
494,COR,6,0,6
495,LVR,0,0,0
496,LVR,5,0,5
497,AOR,6,0,6
498,AOR,5,0,5
499,AOR,0,0,0
500,AOR,3,0,3
501,STD,6,0,6
502,AOR,4,0,4
503,AOR,0,0,0
504,AOR,3,0,3
505,AOR,4,0,4
506,EVR,3,0,3
507,COR,0,0,0
508,COR,0,0,0
509,EVR,2,0,2
510,STD,2,0,2
511,STD,2,0,2
512,STD,1,0,1
513,EVR,0,0,0
514,STD,2,0,2
515,LVR,2,0,2
516,LVR,0,0,0
517,EVR,2,0,2
518,STD,0,0,0
519,ROR,0,0,0
520,LVR,2,0,2
521,LVR,0,0,0
522,STD,0,0,0
523,LVR,3,0,3
524,LVR,2,0,2
525,STD,0,0,0
526,ROR,2,0,2
527,ROR,0,0,0
528,ROR,0,0,0
529,STD,3,0,3
530,EVR,0,0,0
531,COR,0,0,0
532,COR,0,0,0
533,LVR,0,0,0
534,LVR,6,0,6
535,AOR,0,0,0
536,AOR,4,0,4
537,AOR,0,0,0
538,AOR,0,0,0
539,STD,4,0,4
540,EVR,0,0,0
541,EVR,0,0,0
542,LVR,0,0,0
543,LVR,0,0,0
544,AOR,0,0,0
545,AOR,4,0,4
546,AOR,0,0,0
547,AOR,0,0,0
548,STD,0,0,0
549,LVR,0,0,0
550,LVR,0,0,0
551,AOR,0,0,0
552,AOR,0,0,0
553,AOR,0,0,0
554,AOR,0,0,0
555,STD,0,0,0
556,LVR,0,0,0
557,LVR,4,0,4
558,SOR,0,0,0
559,SOR,0,0,0
560,LVR,0,0,0
561,LVR,0,0,0
562,AOR,0,0,0
563,AOR,0,0,0
564,AOR,0,0,0
565,AOR,0,0,0
566,LVR,0,0,0
567,LVR,0,0,0
568,AOR,4,0,4
569,AOR,2,0,2
570,AOR,0,0,0
571,AOR,0,0,0
572,ROR,2,0,2
573,ROR,0,0,0
574,ROR,0,0,0
575,STD,0,0,0
576,LVR,0,0,0
577,LVR,0,0,0
578,SOR,0,0,0
579,SOR,4,0,4
580,LVR,2,0,2
581,LVR,0,0,0
582,AOR,0,0,0
583,AOR,2,0,2
584,AOR,0,0,0
585,AOR,0,0,0
586,LVR,0,0,0
587,LVR,0,0,0
588,SOR,0,0,0
589,SOR,0,0,0
590,LVR,0,0,0
591,LVR,0,0,0
592,AOR,0,0,0
593,AOR,0,0,0
594,AOR,0,0,0
595,AOR,0,0,0
596,LVR,0,0,0
597,LVR,0,0,0
598,AOR,0,0,0
599,AOR,0,0,0
600,AOR,0,0,0
601,AOR,0,0,0
602,ROR,0,0,0
603,ROR,0,0,0
604,ROR,0,0,0
605,LVR,0,0,0
606,LVR,0,0,0
607,SOR,1,0,1
608,SOR,0,0,0
609,LVR,0,0,0
610,LVR,0,0,0
611,AOR,0,0,0
612,AOR,0,0,0
613,AOR,0,0,0
614,AOR,0,0,0
615,LVR,0,0,0
616,LVR,0,0,0
617,SOR,0,0,0
618,SOR,0,0,0
619,LVR,0,0,0
620,LVR,0,0,0
621,AOR,0,0,0
622,AOR,0,0,0
623,AOR,0,0,0
624,AOR,0,0,0
625,ROR,0,0,0
626,ROR,0,0,0
627,ROR,0,0,0
628,LVR,0,0,0
629,COR,0,0,0
630,COR,0,0,0
631,LVR,0,0,0
632,LVR,0,0,0
633,SOR,3,0,3
634,SOR,0,0,0
635,LVR,0,0,0
636,LVR,0,0,0
637,AOR,3,0,3
638,AOR,2,0,2
639,AOR,0,0,0
640,AOR,8,0,8
641,STD,0,0,0
642,ROR,0,0,0
643,ROR,8,0,8
644,ROR,2,0,2
645,EVR,0,0,0
646,STD,2,0,2
647,STD,2,0,2
648,STD,2,0,2
649,STD,2,0,2
650,LVR,2,0,2
651,LVR,0,0,0
652,LVR,2,0,2
653,AOR,0,0,0
654,AOR,0,0,0
655,AOR,2,0,2
656,AOR,3,0,3
657,STD,0,0,0
658,LVR,1,0,1
659,LVR,6,0,6
660,COR,6,0,6
661,COR,0,0,0
662,LVR,6,0,6
663,LVR,0,0,0
