mutant_id,mutation,failing_test
1,AOR,0
2,AOR,0
3,AOR,0
4,AOR,0
5,LVR,0
6,LVR,0
7,ROR,0
8,ROR,0
9,ROR,0
10,LVR,0
11,LVR,0
12,LVR,0
13,LVR,0
14,ROR,
15,ROR,0
16,ROR,0
17,LVR,0
18,LVR,0
19,LVR,0
20,LVR,0
21,LVR,0
22,EVR,0
