mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
1,AOR,2,2,0
2,AOR,1,1,0
3,AOR,1,1,0
4,AOR,1,1,0
5,LVR,1,1,0
6,LVR,0,0,0
7,ROR,1,1,0
8,ROR,1,1,0
9,ROR,1,1,0
10,LVR,1,1,0
11,LVR,1,1,0
12,LVR,3,3,0
13,LVR,1,1,0
14,ROR,0,0,0
15,ROR,2,2,0
16,ROR,2,2,0
17,LVR,3,3,0
18,LVR,1,1,0
19,LVR,2,2,0
20,LVR,1,1,0
21,LVR,1,1,0
22,EVR,1,1,0
